Timestamp;GazePoint
636198469890,31;
1167609934,38027;0.56795:0.5028
1167609934,41428;0.5547:0.4375
1167609934,44859;0.55565:0.5257
1167609934,48363;0.5599:0.42995
1167609934,51893;0.5464:0.5735
1167609934,55424;0.57935:0.47
1167609934,59011;0.55055:0.40515
1167609934,62569;0.5198:0.4573
1167609934,66135;0.3101:0.4885
1167609934,69762;0.32785:0.46215
1167609934,73344;0.3115:0.43765
1167609934,77005;0.31695:0.4952
1167609934,80657;0.31895:0.41605
1167609934,84312;0.2696:0.5251
1167609934,87826;0.26835:0.40615
1167609934,91511;0.2628:0.27355
1167609934,95099;0.24635:0.32515
1167609934,98708;0.2503:0.3314
1167609935,02426;0.25355:0.37085
1167609935,06074;0.241:0.38835
1167609935,10156;0.25:0.37555
1167609935,13797;0.2439:0.32445
1167609935,17419;0.2536:0.33005
1167609935,2101;0.24025:0.37055
1167609935,24685;
1167609935,28684;
1167609935,31298;
1167609935,35479;0.2317:0.3235
1167609935,38509;0.2418:0.4175
1167609935,4271;0.25325:0.5289
1167609935,46234;0.26445:0.5438
1167609935,5023;0.2596:0.4987
1167609935,53852;0.2724:0.51445
1167609935,57945;0.25475:0.49305
1167609935,61584;0.3234:0.5123
1167609935,6558;0.5555:0.4314
1167609935,69188;0.5903:0.4112
1167609935,73355;0.59675:0.3839
1167609935,77092;0.59365:0.393
1167609935,81109;0.5922:0.42445
1167609935,84859;0.56345:0.21005
1167609935,88939;0.5368:0.17575
1167609935,92548;0.5372:0.13815
1167609935,96215;0.5541:0.1188
1167609935,99851;0.5399:0.13275
1167609936,03531;0.5347:0.1908
1167609936,08209;0.5515:0.18185
1167609936,11958;0.543:0.1542
1167609936,156;0.54565:0.13455
1167609936,19156;0.5436:0.1398
1167609936,22736;0.6612:0.6179
1167609936,26449;0.68035:0.8115
1167609936,30299;0.6747:0.80315
1167609936,34014;0.6612:0.78965
1167609936,37733;0.6688:0.78325
1167609936,4217;0.66015:0.78475
1167609936,46449;0.63105:0.8769
1167609936,50538;0.6297:0.8994
1167609936,54631;0.63135:0.90995
