Timestamp;Action;ActionArgs;LeftEye;RightEye
1167611185,53355;EyeTracking;BothEyesTracked;[0,3136,0,1362];[0,3138,0,1803]
1167611185,57882;EyeTracking;BothEyesTracked;[0,3106,0,1366];[0,3079,0,1904]
1167611185,61684;EyeTracking;BothEyesTracked;[0,3155,0,1390];[0,3176,0,1209]
1167611185,66091;EyeTracking;BothEyesTracked;[0,3009,0,3014];[0,3131,0,1502]
1167611185,69933;EyeTracking;BothEyesTracked;[0,3140,0,1244];[0,3024,0,1790]
1167611185,74363;EyeTracking;BothEyesTracked;[0,3170,0,1228];[0,3048,0,1916]
1167611185,78283;EyeTracking;BothEyesTracked;[0,3110,0,1501];[0,3076,0,1485]
1167611185,8262;EyeTracking;BothEyesTracked;[0,2449,0,3602];[0,2434,0,4037]
1167611185,8642;EyeTracking;BothEyesTracked;[0,2377,0,3594];[0,2424,0,4172]
1167611185,9022;EyeTracking;BothEyesTracked;[0,2349,0,3636];[0,2391,0,3864]
1167611185,94063;EyeTracking;BothEyesTracked;[0,2395,0,3583];[0,2341,0,4049]
1167611185,97891;EyeTracking;BothEyesTracked;[0,2401,0,3557];[0,2423,0,4026]
1167611186,02354;EyeTracking;BothEyesTracked;[0,2394,0,3633];[0,2399,0,4075]
1167611186,06783;EyeTracking;BothEyesTracked;[0,2066,0,4547];[0,2214,0,4920]
1167611186,1049;EyeTracking;BothEyesTracked;[0,2106,0,4417];[0,2049,0,5019]
1167611186,14206;EyeTracking;BothEyesTracked;[0,2101,0,4409];[0,2165,0,5079]
1167611186,17995;EyeTracking;BothEyesTracked;[0,2156,0,4439];[0,2131,0,4849]
1167611186,22413;EyeTracking;BothEyesTracked;[0,2123,0,4409];[0,2222,0,4848]
1167611186,26116;EyeTracking;BothEyesTracked;[0,2084,0,4505];[0,2136,0,5068]
1167611186,30017;EyeTracking;BothEyesTracked;[0,2013,0,4616];[0,2106,0,4376]
1167611186,33838;EyeTracking;BothEyesTracked;[0,2018,0,4484];[0,2084,0,5037]
1167611186,37715;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611186,41584;EyeTracking;BothEyesTracked;[0,2122,0,4483];[0,2054,0,5122]
1167611186,44177;EyeTracking;BothEyesTracked;[0,2296,0,4171];[0,2320,0,4595]
1167611186,47658;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611186,5132;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611186,5397;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611186,5671;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611186,59575;EyeTracking;BothEyesTracked;[0,2312,0,4277];[0,2284,0,4579]
1167611186,62561;EyeTracking;BothEyesTracked;[0,2417,0,4313];[0,2252,0,5016]
1167611186,6686;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167611186,70349;EyeTracking;BothEyesTracked;[0,2439,0,4149];[0,2291,0,4652]
1167611186,72932;EyeTracking;BothEyesTracked;[0,2420,0,4290];[0,2284,0,4727]
1167611186,76762;EyeTracking;BothEyesTracked;[0,2509,0,4259];[0,2224,0,4763]
1167611186,80418;EyeTracking;BothEyesTracked;[0,2384,0,4281];[0,2324,0,4794]
1167611186,84085;EyeTracking;BothEyesTracked;[0,2431,0,4273];[0,2282,0,4890]
1167611186,87895;EyeTracking;BothEyesTracked;[0,2446,0,4441];[0,2253,0,4590]
1167611186,92019;EyeTracking;BothEyesTracked;[0,2434,0,4518];[0,2377,0,4832]
1167611186,95686;EyeTracking;BothEyesTracked;[0,2464,0,4220];[0,2203,0,4542]
1167611186,99398;EyeTracking;BothEyesTracked;[0,2499,0,4194];[0,2277,0,4617]
1167611187,03585;EyeTracking;BothEyesTracked;[0,2502,0,4114];[0,2332,0,4795]
1167611187,07207;EyeTracking;BothEyesTracked;[0,2495,0,4155];[0,2203,0,4689]
1167611187,11214;EyeTracking;BothEyesTracked;[0,2458,0,4326];[0,2269,0,4899]
1167611187,15496;EyeTracking;BothEyesTracked;[0,2492,0,4286];[0,2262,0,4443]
1167611187,19559;EyeTracking;BothEyesTracked;[0,2385,0,4080];[0,2305,0,4164]
1167611187,23291;EyeTracking;BothEyesTracked;[0,2400,0,4150];[0,2292,0,4561]
1167611187,27539;EyeTracking;BothEyesTracked;[0,2418,0,4364];[0,2253,0,4767]
1167611187,31231;EyeTracking;BothEyesTracked;[0,2442,0,4188];[0,2331,0,4663]
1167611187,35669;EyeTracking;BothEyesTracked;[0,2517,0,3942];[0,2334,0,4922]
1167611187,39314;EyeTracking;BothEyesTracked;[0,2522,0,4134];[0,2300,0,4914]
1167611187,43575;EyeTracking;BothEyesTracked;[0,2423,0,4112];[0,2293,0,4495]
1167611187,47311;EyeTracking;BothEyesTracked;[0,2398,0,4208];[0,2355,0,4553]
1167611187,51394;EyeTracking;BothEyesTracked;[0,2471,0,4180];[0,2357,0,4839]
1167611187,5511;EyeTracking;BothEyesTracked;[0,2508,0,4189];[0,2406,0,4660]
1167611187,59228;EyeTracking;BothEyesTracked;[0,2448,0,4174];[0,2396,0,4601]
1167611187,6294;EyeTracking;BothEyesTracked;[0,2478,0,4226];[0,2359,0,4736]
