Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609794,40893;EyeTracking;BothEyesTracked;[0,1902,0,4980];[0,1828,0,5188]
1167609794,44832;EyeTracking;BothEyesTracked;[0,1968,0,5069];[0,1842,0,5445]
1167609794,48277;EyeTracking;BothEyesTracked;[0,2186,0,5177];[0,2124,0,5234]
1167609794,52137;EyeTracking;BothEyesTracked;[0,2343,0,5240];[0,2165,0,5310]
1167609794,55568;EyeTracking;BothEyesTracked;[0,2179,0,4887];[0,2072,0,5145]
1167609794,5945;EyeTracking;BothEyesTracked;[0,2223,0,5209];[0,2019,0,5029]
1167609794,62941;EyeTracking;BothEyesTracked;[0,2186,0,5333];[0,1998,0,5159]
1167609794,66909;EyeTracking;BothEyesTracked;[0,2265,0,5333];[0,2050,0,5099]
1167609794,70411;EyeTracking;BothEyesTracked;[0,2122,0,5065];[0,2121,0,5280]
1167609794,7427;EyeTracking;BothEyesTracked;[0,2164,0,5127];[0,2073,0,4918]
1167609794,77679;EyeTracking;BothEyesTracked;[0,2295,0,5286];[0,2110,0,5338]
1167609794,8108;EyeTracking;BothEyesTracked;[0,2189,0,5457];[0,2100,0,5093]
1167609794,84374;EyeTracking;BothEyesTracked;[0,2214,0,5257];[0,2145,0,5276]
1167609794,87675;EyeTracking;BothEyesTracked;[0,2163,0,5050];[0,2169,0,5311]
1167609794,91049;EyeTracking;BothEyesTracked;[0,2250,0,5303];[0,2028,0,5031]
1167609794,94461;EyeTracking;BothEyesTracked;[0,2151,0,5255];[0,2033,0,5133]
1167609794,97891;EyeTracking;BothEyesTracked;[0,2317,0,5205];[0,2151,0,5184]
1167609795,01711;EyeTracking;BothEyesTracked;[0,2329,0,5145];[0,2093,0,5294]
1167609795,05218;EyeTracking;BothEyesTracked;[0,2268,0,5302];[0,2092,0,5231]
1167609795,08574;EyeTracking;BothEyesTracked;[0,2253,0,5283];[0,2117,0,5162]
1167609795,12037;EyeTracking;BothEyesTracked;[0,2231,0,5235];[0,2053,0,5236]
1167609795,15528;EyeTracking;BothEyesTracked;[0,2221,0,5378];[0,2047,0,5020]
1167609795,19653;EyeTracking;BothEyesTracked;[0,2262,0,5312];[0,2136,0,5150]
1167609795,23299;EyeTracking;BothEyesTracked;[0,2809,0,5175];[0,2890,0,5056]
1167609795,27046;EyeTracking;BothEyesTracked;[0,4092,0,5157];[0,3964,0,5012]
1167609795,30256;EyeTracking;BothEyesTracked;[0,4085,0,5109];[0,4006,0,5227]
1167609795,33786;EyeTracking;BothEyesTracked;[0,4150,0,5346];[0,4033,0,5128]
1167609795,37311;EyeTracking;BothEyesTracked;[0,4047,0,5317];[0,4152,0,5185]
1167609795,40856;EyeTracking;BothEyesTracked;[0,4200,0,5154];[0,4068,0,5281]
1167609795,44356;EyeTracking;BothEyesTracked;[0,4045,0,5119];[0,4065,0,5158]
1167609795,47868;EyeTracking;BothEyesTracked;[0,4057,0,5218];[0,3944,0,5226]
1167609795,51393;EyeTracking;BothEyesTracked;[0,4027,0,5282];[0,3996,0,5327]
1167609795,55467;EyeTracking;BothEyesTracked;[0,4004,0,5302];[0,3964,0,5425]
1167609795,58994;EyeTracking;BothEyesTracked;[0,4065,0,5385];[0,4024,0,5296]
1167609795,62535;EyeTracking;BothEyesTracked;[0,4097,0,5585];[0,3979,0,5563]
1167609795,66107;EyeTracking;BothEyesTracked;[0,4026,0,5482];[0,3951,0,5682]
1167609795,69705;EyeTracking;BothEyesTracked;[0,3992,0,5634];[0,3828,0,5664]
1167609795,73292;EyeTracking;BothEyesTracked;[0,3999,0,5632];[0,3845,0,5672]
1167609795,76761;EyeTracking;BothEyesTracked;[0,4085,0,5764];[0,4080,0,5624]
1167609795,80195;EyeTracking;BothEyesTracked;[0,4625,0,5601];[0,4596,0,5757]
1167609795,83983;EyeTracking;BothEyesTracked;[0,4650,0,5634];[0,4593,0,5881]
1167609795,874;EyeTracking;BothEyesTracked;[0,4557,0,5687];[0,4657,0,5781]
1167609795,90812;EyeTracking;BothEyesTracked;[0,4692,0,5752];[0,4433,0,5759]
1167609795,94212;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609795,97635;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609796,00162;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609796,02783;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609796,05381;EyeTracking;BothEyesTracked;[0,2704,0,8863];[0,2444,0,7962]
1167609796,07977;EyeTracking;BothEyesTracked;[0,2640,0,5303];[0,2735,0,4889]
1167609796,11422;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609796,14869;EyeTracking;BothEyesTracked;[0,2592,0,4986];[0,2631,0,4761]
1167609796,17876;EyeTracking;BothEyesTracked;[0,2607,0,5071];[0,2581,0,4814]
1167609796,21674;EyeTracking;BothEyesTracked;[0,2566,0,4982];[0,2670,0,4958]
1167609796,25553;EyeTracking;BothEyesTracked;[0,2554,0,4999];[0,2730,0,4868]
1167609796,28962;EyeTracking;BothEyesTracked;[0,2603,0,5062];[0,2628,0,4791]
1167609796,32899;EyeTracking;BothEyesTracked;[0,4389,0,5288];[0,4648,0,5191]
1167609796,36362;EyeTracking;BothEyesTracked;[0,4805,0,5317];[0,4843,0,5415]
1167609796,40254;EyeTracking;BothEyesTracked;[0,4752,0,5454];[0,4982,0,5324]
1167609796,43673;EyeTracking;BothEyesTracked;[0,4861,0,5367];[0,4863,0,5330]
1167609796,47511;EyeTracking;BothEyesTracked;[0,4932,0,5479];[0,4895,0,5376]
1167609796,5101;EyeTracking;BothEyesTracked;[0,4861,0,5432];[0,4956,0,5265]
1167609796,55011;EyeTracking;BothEyesTracked;[0,4929,0,5394];[0,4830,0,5334]
1167609796,58483;EyeTracking;BothEyesTracked;[0,4851,0,5486];[0,4890,0,5161]
1167609796,62312;EyeTracking;BothEyesTracked;[0,4828,0,5616];[0,4849,0,5344]
1167609796,65697;EyeTracking;BothEyesTracked;[0,4876,0,5387];[0,4809,0,5328]
1167609796,69111;EyeTracking;BothEyesTracked;[0,4391,0,5784];[0,4424,0,5527]
1167609796,72512;EyeTracking;BothEyesTracked;[0,4358,0,5623];[0,4447,0,5459]
1167609796,75936;EyeTracking;BothEyesTracked;[0,4378,0,5595];[0,4470,0,5428]
1167609796,79339;EyeTracking;BothEyesTracked;[0,4419,0,5637];[0,4537,0,5386]
1167609796,8276;EyeTracking;BothEyesTracked;[0,4424,0,5495];[0,4449,0,5450]
1167609796,8619;EyeTracking;BothEyesTracked;[0,4390,0,5754];[0,4411,0,5452]
1167609796,89589;EyeTracking;BothEyesTracked;[0,4386,0,5584];[0,4418,0,5574]
1167609796,92998;EyeTracking;BothEyesTracked;[0,4393,0,5488];[0,4525,0,5415]
1167609796,96409;EyeTracking;BothEyesTracked;[0,4336,0,5688];[0,4408,0,5327]
1167609796,99819;EyeTracking;BothEyesTracked;[0,4300,0,5644];[0,4400,0,5388]
1167609797,0324;EyeTracking;BothEyesTracked;[0,4341,0,5608];[0,4423,0,5543]
1167609797,06667;EyeTracking;BothEyesTracked;[0,4403,0,5707];[0,4464,0,5427]
1167609797,1008;EyeTracking;BothEyesTracked;[0,4393,0,5720];[0,4457,0,5450]
1167609797,13492;EyeTracking;BothEyesTracked;[0,4301,0,5622];[0,4403,0,5402]
1167609797,16907;EyeTracking;BothEyesTracked;[0,4405,0,5626];[0,4431,0,5231]
1167609797,20311;EyeTracking;BothEyesTracked;[0,4352,0,5790];[0,4450,0,5479]
1167609797,23712;EyeTracking;BothEyesTracked;[0,4305,0,5802];[0,4422,0,5391]
1167609797,27095;EyeTracking;BothEyesTracked;[0,4327,0,5770];[0,4383,0,5457]
1167609797,30489;EyeTracking;BothEyesTracked;[0,4338,0,5733];[0,4440,0,5380]
1167609797,33887;EyeTracking;BothEyesTracked;[0,4324,0,5821];[0,4439,0,5452]
1167609797,37282;EyeTracking;BothEyesTracked;[0,4341,0,5656];[0,4402,0,5478]
1167609797,40681;EyeTracking;BothEyesTracked;[0,4343,0,5869];[0,4402,0,5495]
1167609797,44052;EyeTracking;BothEyesTracked;[0,4386,0,5671];[0,4474,0,5505]
1167609797,47432;EyeTracking;BothEyesTracked;[0,4436,0,5949];[0,4415,0,5659]
1167609797,50825;EyeTracking;BothEyesTracked;[0,4383,0,5882];[0,4499,0,5450]
1167609797,54206;EyeTracking;BothEyesTracked;[0,4396,0,5691];[0,4450,0,5428]
1167609797,57585;EyeTracking;BothEyesTracked;[0,4378,0,5742];[0,4426,0,5558]
1167609797,60947;EyeTracking;BothEyesTracked;[0,4417,0,5529];[0,4493,0,5336]
1167609797,64332;EyeTracking;BothEyesTracked;[0,4412,0,5737];[0,4404,0,5508]
1167609797,67699;EyeTracking;BothEyesTracked;[0,4328,0,5822];[0,4429,0,5454]
1167609797,71441;EyeTracking;BothEyesTracked;[0,4357,0,5913];[0,4451,0,5532]
1167609797,74746;EyeTracking;BothEyesTracked;[0,4318,0,5696];[0,4451,0,5521]
1167609797,78127;EyeTracking;BothEyesTracked;[0,4395,0,5732];[0,4430,0,5631]
1167609797,81496;EyeTracking;BothEyesTracked;[0,4325,0,5900];[0,4563,0,5593]
1167609797,84896;EyeTracking;BothEyesTracked;[0,4327,0,5824];[0,4411,0,5678]
1167609797,88274;EyeTracking;BothEyesTracked;[0,4360,0,5669];[0,4451,0,5636]
1167609797,91998;EyeTracking;BothEyesTracked;[0,4313,0,5612];[0,4515,0,5571]
1167609797,95424;EyeTracking;BothEyesTracked;[0,4451,0,5760];[0,4533,0,5538]
1167609797,99181;EyeTracking;BothEyesTracked;[0,4627,0,5814];[0,4839,0,5705]
1167609798,02634;EyeTracking;BothEyesTracked;[0,4743,0,5656];[0,4794,0,5444]
1167609798,06581;EyeTracking;BothEyesTracked;[0,4697,0,5523];[0,4925,0,5500]
1167609798,0999;EyeTracking;BothEyesTracked;[0,4641,0,5663];[0,4863,0,5458]
1167609798,13845;EyeTracking;BothEyesTracked;[0,4734,0,5716];[0,4789,0,5661]
1167609798,17208;EyeTracking;BothEyesTracked;[0,4763,0,5584];[0,4804,0,5687]
1167609798,21122;EyeTracking;BothEyesTracked;[0,4616,0,5597];[0,4819,0,5472]
1167609798,24536;EyeTracking;BothEyesTracked;[0,4445,0,5603];[0,4426,0,5681]
1167609798,28349;EyeTracking;BothEyesTracked;[0,4400,0,5628];[0,4512,0,5438]
1167609798,31714;EyeTracking;BothEyesTracked;[0,4399,0,5704];[0,4442,0,5547]
1167609798,35531;EyeTracking;BothEyesTracked;[0,4324,0,5664];[0,4464,0,5591]
1167609798,38939;EyeTracking;BothEyesTracked;[0,4414,0,5687];[0,4498,0,5385]
1167609798,42821;EyeTracking;BothEyesTracked;[0,4313,0,5851];[0,4551,0,5402]
1167609798,46234;EyeTracking;BothEyesTracked;[0,4303,0,5717];[0,4425,0,5546]
1167609798,50035;EyeTracking;BothEyesTracked;[0,4374,0,5534];[0,4539,0,5493]
1167609798,53351;EyeTracking;BothEyesTracked;[0,4362,0,5678];[0,4510,0,5428]
1167609798,56757;EyeTracking;BothEyesTracked;[0,4369,0,5749];[0,4519,0,5621]
1167609798,60123;EyeTracking;BothEyesTracked;[0,4331,0,5631];[0,4424,0,5558]
1167609798,635;EyeTracking;BothEyesTracked;[0,4328,0,5729];[0,4550,0,5309]
1167609798,66863;EyeTracking;BothEyesTracked;[0,4366,0,5792];[0,4598,0,5331]
1167609798,70227;EyeTracking;BothEyesTracked;[0,4371,0,5747];[0,4444,0,5583]
1167609798,73591;EyeTracking;BothEyesTracked;[0,4393,0,5661];[0,4410,0,5631]
1167609798,76953;EyeTracking;BothEyesTracked;[0,4372,0,5809];[0,4534,0,5394]
1167609798,80322;EyeTracking;BothEyesTracked;[0,4343,0,5688];[0,4527,0,5452]
1167609798,83686;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609798,87082;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609798,89592;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609798,92127;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609798,94688;EyeTracking;BothEyesTracked;[0,2889,0,6970];[0,3186,0,6757]
1167609798,97255;EyeTracking;BothEyesTracked;[0,3025,0,5378];[0,3280,0,5125]
1167609799,00281;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609799,03835;EyeTracking;BothEyesTracked;[0,3032,0,5394];[0,3230,0,5214]
1167609799,06339;EyeTracking;BothEyesTracked;[0,3007,0,5525];[0,3181,0,5114]
1167609799,09997;EyeTracking;BothEyesTracked;[0,2983,0,5431];[0,3226,0,5130]
1167609799,13409;EyeTracking;BothEyesTracked;[0,2974,0,5528];[0,3154,0,5273]
1167609799,1681;EyeTracking;BothEyesTracked;[0,2906,0,5598];[0,3180,0,5327]
1167609799,20219;EyeTracking;BothEyesTracked;[0,2938,0,5537];[0,3167,0,5289]
1167609799,23632;EyeTracking;BothEyesTracked;[0,2966,0,5459];[0,3172,0,5338]
1167609799,27031;EyeTracking;BothEyesTracked;[0,2946,0,5589];[0,3109,0,5205]
1167609799,3045;EyeTracking;BothEyesTracked;[0,2931,0,5503];[0,3139,0,5329]
1167609799,33868;EyeTracking;BothEyesTracked;[0,3007,0,5636];[0,3213,0,5185]
1167609799,37279;EyeTracking;BothEyesTracked;[0,3014,0,5596];[0,3083,0,5257]
1167609799,40693;EyeTracking;BothEyesTracked;[0,3020,0,5579];[0,3066,0,5572]
