Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609707,3268;EyeTracking;BothEyesTracked;[0,4397,0,3824];[0,4465,0,3258]
1167609707,37509;EyeTracking;BothEyesTracked;[0,4374,0,3452];[0,4132,0,3635]
1167609707,42023;EyeTracking;BothEyesTracked;[0,4476,0,4005];[0,4085,0,4013]
1167609707,4679;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609707,51974;EyeTracking;BothEyesTracked;[0,2583,0,5617];[0,1962,0,4352]
1167609707,54736;EyeTracking;BothEyesTracked;[0,2320,0,4031];[0,2048,0,4297]
1167609707,59713;EyeTracking;BothEyesTracked;[0,2444,0,4252];[0,2047,0,4255]
1167609707,63783;EyeTracking;BothEyesTracked;[0,2490,0,4385];[0,2027,0,4108]
1167609707,68474;EyeTracking;BothEyesTracked;[0,2357,0,4267];[0,2016,0,4029]
1167609707,72915;EyeTracking;BothEyesTracked;[0,2432,0,4225];[0,2016,0,4304]
1167609707,77073;EyeTracking;BothEyesTracked;[0,2506,0,4404];[0,2000,0,4141]
1167609707,81549;EyeTracking;BothEyesTracked;[0,2504,0,4570];[0,1936,0,3879]
1167609707,85547;EyeTracking;BothEyesTracked;[0,2410,0,4011];[0,1970,0,4152]
1167609707,89527;EyeTracking;BothEyesTracked;[0,2314,0,4077];[0,2062,0,3738]
1167609707,93489;EyeTracking;BothEyesTracked;[0,2461,0,4049];[0,2073,0,4026]
1167609707,97457;EyeTracking;BothEyesTracked;[0,2475,0,3954];[0,2023,0,3783]
1167609708,01433;EyeTracking;BothEyesTracked;[0,2478,0,4242];[0,2084,0,3610]
1167609708,05407;EyeTracking;BothEyesTracked;[0,2544,0,4571];[0,2219,0,3998]
1167609708,09477;EyeTracking;BothEyesTracked;[0,2434,0,3918];[0,2126,0,3912]
1167609708,13553;EyeTracking;BothEyesTracked;[0,1722,0,3544];[0,1677,0,3561]
1167609708,17625;EyeTracking;BothEyesTracked;[0,1840,0,3753];[0,1621,0,3629]
1167609708,21625;EyeTracking;BothEyesTracked;[0,1695,0,3835];[0,1620,0,3671]
1167609708,2562;EyeTracking;BothEyesTracked;[0,1820,0,3432];[0,1502,0,3773]
1167609708,29578;EyeTracking;BothEyesTracked;[0,1710,0,3663];[0,1520,0,3187]
1167609708,33675;EyeTracking;BothEyesTracked;[0,1791,0,3833];[0,1620,0,3630]
1167609708,37849;EyeTracking;BothEyesTracked;[0,1892,0,3963];[0,1669,0,3669]
1167609708,41939;EyeTracking;BothEyesTracked;[0,1799,0,4055];[0,1607,0,3265]
1167609708,46018;EyeTracking;BothEyesTracked;[0,1848,0,4009];[0,1642,0,3589]
1167609708,50107;EyeTracking;BothEyesTracked;[0,1765,0,3804];[0,1567,0,2925]
1167609708,54241;EyeTracking;BothEyesTracked;[0,1836,0,4073];[0,1621,0,3412]
1167609708,58375;EyeTracking;BothEyesTracked;[0,1928,0,3650];[0,1663,0,3637]
1167609708,62593;EyeTracking;BothEyesTracked;[0,1770,0,4456];[0,1626,0,3845]
1167609708,66755;EyeTracking;BothEyesTracked;[0,2030,0,3907];[0,1646,0,3725]
1167609708,70919;EyeTracking;BothEyesTracked;[0,1806,0,4375];[0,1648,0,3531]
1167609708,7512;EyeTracking;BothEyesTracked;[0,2006,0,4099];[0,1821,0,3498]
1167609708,79363;EyeTracking;BothEyesTracked;[0,1877,0,4608];[0,1637,0,3578]
1167609708,83583;EyeTracking;BothEyesTracked;[0,1733,0,3904];[0,1645,0,3592]
1167609708,8786;EyeTracking;BothEyesTracked;[0,1794,0,3745];[0,1710,0,3704]
1167609708,92466;EyeTracking;BothEyesTracked;[0,1848,0,3760];[0,1691,0,3661]
1167609708,96685;EyeTracking;BothEyesTracked;[0,1701,0,3967];[0,1662,0,3674]
1167609709,0088;EyeTracking;BothEyesTracked;[0,1838,0,3933];[0,1758,0,3891]
1167609709,05042;EyeTracking;BothEyesTracked;[0,1639,0,4013];[0,1262,0,3993]
1167609709,09487;EyeTracking;BothEyesTracked;[0,1777,0,4038];[0,1693,0,4066]
1167609709,13679;EyeTracking;BothEyesTracked;[0,1736,0,3785];[0,1490,0,3893]
1167609709,18307;EyeTracking;BothEyesTracked;[0,1820,0,4220];[0,1559,0,3983]
1167609709,22535;EyeTracking;BothEyesTracked;[0,1948,0,4269];[0,1404,0,3768]
1167609709,27336;EyeTracking;BothEyesTracked;[0,1761,0,3862];[0,1498,0,3888]
1167609709,31499;EyeTracking;BothEyesTracked;[0,1849,0,3947];[0,1297,0,3467]
1167609709,36127;EyeTracking;BothEyesTracked;[0,1834,0,4098];[0,1298,0,3879]
1167609709,40282;EyeTracking;BothEyesTracked;[0,1739,0,3870];[0,1392,0,3919]
1167609709,4484;EyeTracking;BothEyesTracked;[0,1747,0,3751];[0,1327,0,3784]
1167609709,49116;EyeTracking;BothEyesTracked;[0,1853,0,3947];[0,1360,0,3994]
1167609709,53786;EyeTracking;BothEyesTracked;[0,1874,0,4076];[0,1438,0,3659]
1167609709,58578;EyeTracking;BothEyesTracked;[0,1757,0,3866];[0,1477,0,3825]
1167609709,63045;EyeTracking;BothEyesTracked;[0,1756,0,4170];[0,1486,0,3902]
1167609709,67113;EyeTracking;BothEyesTracked;[0,1815,0,3959];[0,1408,0,3715]
1167609709,71637;EyeTracking;BothEyesTracked;[0,1824,0,3935];[0,1493,0,3708]
1167609709,75764;EyeTracking;BothEyesTracked;[0,1850,0,4088];[0,1380,0,3882]
1167609709,80257;EyeTracking;BothEyesTracked;[0,1776,0,3890];[0,1491,0,3822]
1167609709,84235;EyeTracking;BothEyesTracked;[0,1815,0,3737];[0,1456,0,3735]
1167609709,88187;EyeTracking;BothEyesTracked;[0,1930,0,4162];[0,1460,0,3966]
1167609709,92148;EyeTracking;BothEyesTracked;[0,1924,0,4066];[0,1315,0,3731]
1167609709,9611;EyeTracking;BothEyesTracked;[0,1909,0,4089];[0,1387,0,3729]
1167609710,00089;EyeTracking;BothEyesTracked;[0,1849,0,4141];[0,1404,0,3803]
1167609710,04244;EyeTracking;BothEyesTracked;[0,1747,0,3887];[0,1416,0,3828]
1167609710,08327;EyeTracking;BothEyesTracked;[0,1721,0,4011];[0,1315,0,3708]
1167609710,12491;EyeTracking;BothEyesTracked;[0,1780,0,4166];[0,1417,0,3554]
1167609710,1654;EyeTracking;BothEyesTracked;[0,1901,0,3697];[0,1420,0,3794]
1167609710,20535;EyeTracking;BothEyesTracked;[0,1818,0,4134];[0,1432,0,3708]
1167609710,2458;EyeTracking;BothEyesTracked;[0,1677,0,3972];[0,1435,0,3887]
1167609710,28707;EyeTracking;BothEyesTracked;[0,1948,0,4215];[0,1553,0,3728]
1167609710,32706;EyeTracking;BothEyesTracked;[0,1884,0,4516];[0,1602,0,3845]
1167609710,36688;EyeTracking;BothEyesTracked;[0,1809,0,4017];[0,1668,0,3823]
1167609710,40817;EyeTracking;BothEyesTracked;[0,1837,0,4064];[0,1611,0,3785]
1167609710,44913;EyeTracking;BothEyesTracked;[0,1897,0,4158];[0,1604,0,3788]
1167609710,4899;EyeTracking;BothEyesTracked;[0,1895,0,4184];[0,1624,0,4040]
1167609710,53194;EyeTracking;BothEyesTracked;[0,1807,0,4237];[0,1553,0,3927]
1167609710,57212;EyeTracking;BothEyesTracked;[0,1813,0,4250];[0,1563,0,3966]
1167609710,61394;EyeTracking;BothEyesTracked;[0,1758,0,4466];[0,1622,0,4138]
1167609710,6562;EyeTracking;BothEyesTracked;[0,2023,0,4046];[0,1776,0,4053]
1167609710,69816;EyeTracking;BothEyesTracked;[0,1983,0,4497];[0,1852,0,3874]
1167609710,73863;EyeTracking;BothEyesTracked;[0,2020,0,4595];[0,1898,0,3822]
1167609710,77995;EyeTracking;BothEyesTracked;[0,2046,0,4576];[0,2001,0,4008]
1167609710,82152;EyeTracking;BothEyesTracked;[0,2077,0,4238];[0,1919,0,4008]
1167609710,86323;EyeTracking;BothEyesTracked;[0,1962,0,4493];[0,2000,0,4006]
1167609710,90907;EyeTracking;BothEyesTracked;[0,2008,0,4767];[0,1877,0,3837]
1167609710,94933;EyeTracking;BothEyesTracked;[0,2236,0,4712];[0,2125,0,4228]
1167609710,98964;EyeTracking;BothEyesTracked;[0,2296,0,4676];[0,2180,0,3926]
1167609711,02997;EyeTracking;BothEyesTracked;[0,2277,0,4846];[0,2091,0,4218]
1167609711,0715;EyeTracking;BothEyesTracked;[0,2289,0,4862];[0,2065,0,4209]
1167609711,11409;EyeTracking;BothEyesTracked;[0,2367,0,4657];[0,2018,0,4076]
1167609711,15517;EyeTracking;BothEyesTracked;[0,2298,0,4550];[0,2066,0,4092]
1167609711,20208;EyeTracking;BothEyesTracked;[0,2373,0,4669];[0,2177,0,4285]
1167609711,24345;EyeTracking;BothEyesTracked;[0,2348,0,4702];[0,2076,0,4095]
1167609711,29;EyeTracking;BothEyesTracked;[0,2419,0,4948];[0,1989,0,4137]
1167609711,33247;EyeTracking;BothEyesTracked;[0,2292,0,4851];[0,1952,0,4160]
1167609711,37938;EyeTracking;BothEyesTracked;[0,2183,0,4735];[0,2094,0,4150]
1167609711,42075;EyeTracking;BothEyesTracked;[0,2160,0,4842];[0,2020,0,4045]
1167609711,46824;EyeTracking;BothEyesTracked;[0,2267,0,4740];[0,1972,0,4095]
1167609711,51017;EyeTracking;BothEyesTracked;[0,2332,0,4803];[0,2054,0,3971]
1167609711,55715;EyeTracking;BothEyesTracked;[0,2351,0,4721];[0,2035,0,4038]
1167609711,59838;EyeTracking;BothEyesTracked;[0,2284,0,4623];[0,1960,0,3982]
1167609711,64351;EyeTracking;BothEyesTracked;[0,2315,0,4549];[0,1934,0,4096]
1167609711,68535;EyeTracking;BothEyesTracked;[0,2318,0,4420];[0,1941,0,4072]
1167609711,73228;EyeTracking;BothEyesTracked;[0,2186,0,4612];[0,1999,0,4365]
1167609711,77417;EyeTracking;BothEyesTracked;[0,2269,0,4803];[0,1933,0,4220]
1167609711,82059;EyeTracking;BothEyesTracked;[0,1319,0,5175];[0,1076,0,3810]
1167609711,8615;EyeTracking;BothEyesTracked;[0,1098,0,4952];[0,0891,0,3867]
